Cancer	Sample	Fusion	Junction	Spanning	Breakpoint1	Breakpoint2
CESC	TCGA-DS-A1OC-01A-11R-A14Y-07	FAM129B--SHMT1	3	3	chr9:127531648:-	chr17:18356000:-
CESC	TCGA-DS-A1OC-01A-11R-A14Y-07	PSENEN--IGFLR1	2	7	chr19:35746523:+	chr19:35739769:-
CESC	TCGA-DS-A1OD-01A-11R-A14Y-07	NFIC--LSM7	62	318	chr19:3435207:+	chr19:2324196:-
CESC	TCGA-DS-A1OD-01A-11R-A14Y-07	FZR1--GNG7	41	244	chr19:3506474:+	chr19:2520725:-
CESC	TCGA-DS-A1OD-01A-11R-A14Y-07	VAMP1--CD27	11	33	chr12:6470530:-	chr12:6445424:+
CESC	TCGA-DS-A1OD-01A-11R-A14Y-07	PGD--PEX14	2	3	chr1:10400572:+	chr1:10536213:+
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	FZD6--BAALC	27	84	chr8:103300284:+	chr8:103227989:+
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	FGFR3--TACC3	5	47	chr4:1806934:+	chr4:1739702:+
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	KIAA0930--SMC1B	5	12	chr22:45211956:-	chr22:45345569:-
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	WDHD1--DLGAP5	1	16	chr14:55007280:-	chr14:55150848:-
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	RAF1--RPL32	2	10	chr3:12663813:-	chr3:12836223:-
CESC	TCGA-DS-A3LQ-01A-21R-A21T-07	MATN2--LAPTM4B	3	1	chr8:97941899:+	chr8:97815328:+
CESC	TCGA-DS-A5RQ-01A-11R-A28H-07	CBX5--NFE2	4	9	chr12:54252041:-	chr12:54295304:-
CESC	TCGA-DS-A5RQ-01A-11R-A28H-07	CDH8--RFX1	2	3	chr16:61901179:-	chr19:13973127:-
CESC	TCGA-DS-A5RQ-01A-11R-A28H-07	MELTF--DERL2	2	1	chr3:197003901:-	chr17:5485216:-
CESC	TCGA-DS-A7WF-01A-11R-A352-07	SMARCA4--CARM1	1	2	chr19:10991323:+	chr19:10921615:+
CESC	TCGA-DS-A7WF-01A-11R-A352-07	ERBB2--CTTN	1	1	chr17:39715939:+	chr11:70422940:+
CESC	TCGA-DS-A7WH-01A-22R-A352-07	SH3BP4--MST1R	6	74	chr2:234995376:+	chr3:49899263:-
CESC	TCGA-DS-A7WH-01A-22R-A352-07	ASXL1--EIF2S2	5	7	chr20:32369123:+	chr20:34105545:-
CESC	TCGA-DS-A7WH-01A-22R-A352-07	ZRANB1--LHPP	3	12	chr10:124983688:+	chr10:124613264:+
CESC	TCGA-EA-A1QS-01A-61R-A22U-07	EIF5B--LYG1	3	14	chr2:99337589:+	chr2:99292640:-
CESC	TCGA-EA-A1QS-01A-61R-A22U-07	NOC2L--C1orf159	5	5	chr1:959215:-	chr1:1087597:-
CESC	TCGA-EA-A1QS-01A-61R-A22U-07	ZBTB20--PGD	1	19	chr3:114801101:-	chr1:10419417:+
CESC	TCGA-EA-A1QS-01A-61R-A22U-07	COL16A1--SPOCD1	1	4	chr1:31689741:-	chr1:31801705:-
CESC	TCGA-EA-A1QT-01A-11R-A14Y-07	KMT5B--C11orf72	14	139	chr11:68213679:-	chr11:67605134:-
CESC	TCGA-EA-A1QT-01A-11R-A14Y-07	RIC1--PFN2	21	90	chr9:5629453:+	chr3:149968550:-
CESC	TCGA-EA-A1QT-01A-11R-A14Y-07	RIC1--MLANA	3	19	chr9:5714003:+	chr9:5890983:+
CESC	TCGA-EA-A1QT-01A-11R-A14Y-07	PPP6R3--C11orf80	1	4	chr11:68505271:+	chr11:66816053:+
CESC	TCGA-EA-A1QT-01A-11R-A14Y-07	PRKDC--SPIDR	1	3	chr8:47817450:-	chr8:47595811:+
CESC	TCGA-EA-A3HR-01A-11R-A213-07	SAMD4B--SLFN5	6	28	chr19:39357089:+	chr17:35264183:+
CESC	TCGA-EA-A3HS-01A-11R-A213-07	WDFY3--MAPK10	1	3	chr4:84896911:-	chr4:86300860:-
CESC	TCGA-EA-A3QD-01A-32R-A22U-07	PPTC7--GPN3	7	20	chr12:110582809:-	chr12:110457634:-
CESC	TCGA-EA-A3QD-01A-32R-A22U-07	BCL2L10--GNB5	1	3	chr15:52112238:-	chr15:52154076:-
CESC	TCGA-EA-A3Y4-01A-51R-A24H-07	ARL8A--UBE2T	1	23	chr1:202144450:-	chr1:202335058:-
CESC	TCGA-EA-A411-01A-11R-A24H-07	PHF21A--TMEM123	5	9	chr11:46076754:-	chr11:102402206:-
CESC	TCGA-EA-A439-01A-11R-A24H-07	LMAN2L--FAM178B	3	16	chr2:96733519:-	chr2:96878493:-
CESC	TCGA-EA-A44S-01A-12R-A26T-07	ALG6--DUT	4	1	chr1:63407126:+	chr15:48334417:+
CESC	TCGA-EA-A44S-01A-12R-A26T-07	STAG1--IL20RB	2	1	chr3:136357720:-	chr3:137010113:+
CESC	TCGA-EA-A50E-01A-21R-A26T-07	LONP1--RAD51	25	126	chr19:5700789:-	chr15:40731055:+
CESC	TCGA-EA-A50E-01A-21R-A26T-07	BTAF1--MARCH5	1	16	chr10:91924090:+	chr10:92349349:+
CESC	TCGA-EA-A50E-01A-21R-A26T-07	ZNF638--MPHOSPH10	1	6	chr2:71276754:+	chr2:71132898:+
CESC	TCGA-EA-A556-01A-11R-A26T-07	PICK1--GCAT	8	36	chr22:38057587:+	chr22:37813463:+
CESC	TCGA-EA-A556-01A-11R-A26T-07	TEX2--BCAM	3	42	chr17:64171100:-	chr19:44811225:+
CESC	TCGA-EA-A556-01A-11R-A26T-07	CPAMD8--SKAP1	1	12	chr19:16938395:-	chr17:48162569:-
CESC	TCGA-EA-A5ZD-01A-11R-A28H-07	PTPN13--AFF1	11	118	chr4:86689190:+	chr4:87084120:+
CESC	TCGA-EA-A5ZE-01A-11R-A28H-07	FAT1--SORBS2	8	23	chr4:186602903:-	chr4:185775366:-
CESC	TCGA-EA-A5ZE-01A-11R-A28H-07	BOLA2--CORO1A	1000	1000	chr16:29454017:-	chr16:30185208:+
CESC	TCGA-EA-A97N-01A-11R-A38B-07	TRIP12--SLC16A14	1	7	chr2:229858772:-	chr2:230037531:-
CESC	TCGA-EK-A2H0-01A-11R-A180-07	RIOK1--EYS	19	67	chr6:7414390:+	chr6:65296119:-
CESC	TCGA-EK-A2H0-01A-11R-A180-07	CCT3--IQGAP3	3	30	chr1:156310558:-	chr1:156540916:-
CESC	TCGA-EK-A2H0-01A-11R-A180-07	PXN--RAB35	1	7	chr12:120265617:-	chr12:120108467:-
CESC	TCGA-EK-A2IP-01A-11R-A180-07	ALDH3B1--PC	1	4	chr11:68019255:+	chr11:66872159:-
CESC	TCGA-EK-A2IR-01A-11R-A180-07	NCOA6--AHCY	7	32	chr20:34768464:-	chr20:34295585:-
CESC	TCGA-EK-A2IR-01A-11R-A180-07	KDM4C--DMRT3	5	21	chr9:6814745:+	chr9:990041:+
CESC	TCGA-EK-A2IR-01A-11R-A180-07	TESK2--GNA12	4	20	chr1:45385912:-	chr7:2795143:-
CESC	TCGA-EK-A2PG-01A-11R-A18M-07	TTC39B--LURAP1L	17	88	chr9:15307084:-	chr9:12821386:+
CESC	TCGA-EK-A2PG-01A-11R-A18M-07	TWF2--WDR82	3	27	chr3:52238992:-	chr3:52257519:-
CESC	TCGA-EK-A2PG-01A-11R-A18M-07	CEP295--SMCO4	3	8	chr11:93667807:+	chr11:93479269:-
CESC	TCGA-EK-A2PG-01A-11R-A18M-07	SAFB--C19orf70	1	2	chr19:5653420:+	chr19:5678648:-
CESC	TCGA-EK-A2PI-01A-11R-A18M-07	PKMYT1--FLYWCH1	1	28	chr16:2969888:-	chr16:2914176:+
CESC	TCGA-EK-A2PI-01A-11R-A18M-07	TAF1--ITGB1BP2	1	9	chrX:71368170:+	chrX:71303627:+
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	TRA2A--AQP1	74	177	chr7:23531789:-	chr7:30922066:+
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	CCDC113--CPNE2	6	15	chr16:58267586:+	chr16:57146085:+
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	MYH11--YME1L1	5	6	chr16:15726848:-	chr10:27149040:-
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	TANC1--MARCH7	2	6	chr2:159001189:+	chr2:159729009:+
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	CYP4F11--CIB3	1	4	chr19:15934211:-	chr19:16164913:-
CESC	TCGA-EK-A2PM-01A-11R-A18M-07	MIR205HG--RPL14	1000	1000	chr1:209432329:+	chr3:40462069:+
CESC	TCGA-EK-A2R7-01A-11R-A18M-07	PAPOLA--NPAS3	3	8	chr14:96502600:+	chr14:33676211:+
CESC	TCGA-EK-A2R7-01A-11R-A18M-07	MCM6--RAB3GAP1	2	1	chr2:135865013:-	chr2:135129995:+
CESC	TCGA-EK-A2R9-01A-11R-A18M-07	ECT2--EGFEM1P	27	108	chr3:172757165:+	chr3:168314071:+
CESC	TCGA-EK-A2R9-01A-11R-A18M-07	EIF5A2--PRKCI	1	4	chr3:170908543:-	chr3:170293383:+
CESC	TCGA-EK-A2RA-01A-11R-A18M-07	LMO2--CD59	3	5	chr11:33864602:-	chr11:33722463:-
CESC	TCGA-EK-A2RC-01A-11R-A18M-07	MIR205HG--RPL14	1000	1000	chr1:209432330:+	chr3:40462064:+
CESC	TCGA-EK-A2RJ-01A-11R-A18M-07	LRP2--FASTKD1	13	49	chr2:169162472:-	chr2:169531490:-
CESC	TCGA-EK-A2RJ-01A-11R-A18M-07	CHST8--C19orf24	11	26	chr19:33689391:+	chr19:1278777:+
CESC	TCGA-EK-A2RJ-01A-11R-A18M-07	HNRNPLL--NFATC3	6	21	chr2:38585644:-	chr16:68157869:+
CESC	TCGA-EK-A2RL-01A-11R-A18M-07	MACF1--AKIRIN1	1000	1000	chr1:39105716:+	chr1:38998170:+
CESC	TCGA-EK-A2RM-01A-21R-A18M-07	STAT5A--YWHAEP7	18	152	chr17:42290022:+	chr17:37845379:-
CESC	TCGA-EK-A2RM-01A-21R-A18M-07	SCMH1--SDCBP2	13	28	chr1:41242059:-	chr20:1320435:-
CESC	TCGA-EK-A2RM-01A-21R-A18M-07	HIBCH--NEMP2	1	3	chr2:190319716:-	chr2:190525378:-
CESC	TCGA-EK-A3GJ-01A-21R-A213-07	BRD4--NOTCH3	20	6	chr19:15332290:-	chr19:15162562:-
CESC	TCGA-EK-A3GJ-01A-21R-A213-07	VMP1--TUBD1	2	12	chr17:59817773:+	chr17:59866749:-
CESC	TCGA-EK-A3GM-01A-11R-A213-07	MTMR12--CDH18	2	7	chr5:32239001:-	chr5:19520778:-
CESC	TCGA-EK-A3GM-01A-11R-A213-07	DSG2--TTR	1000	1000	chr18:31498295:+	chr18:31592895:+
CESC	TCGA-EK-A3GN-01A-11R-A213-07	PIK3C2B--KISS1	5	8	chr1:204494356:-	chr1:204192914:-
CESC	TCGA-EK-A3GN-01A-11R-A213-07	YEATS4--PGAM1P5	3	15	chr12:69370975:+	chr12:95649328:+
CESC	TCGA-EX-A8YF-01A-11R-A37O-07	SPOCK2--ASCC1	2	12	chr10:72072144:-	chr10:72097450:-
CESC	TCGA-FU-A23L-01A-11R-A16R-07	SDAD1--CXCL9	2	9	chr4:75981372:-	chr4:76006274:-
CESC	TCGA-FU-A23L-01A-11R-A16R-07	FMO2--MROH9	1	9	chr1:171205634:+	chr1:171062132:+
CESC	TCGA-FU-A2QG-01A-11R-A18M-07	ITGA2--GPX8	7	99	chr5:52989532:+	chr5:55160330:+
CESC	TCGA-FU-A3NI-01A-11R-A21T-07	FN3K--MYO16	2	7	chr17:82748977:+	chr13:108883059:+
CESC	TCGA-FU-A3TQ-01A-11R-A22U-07	ANKRD11--E4F1	11	13	chr16:89490245:-	chr16:2228372:+
CESC	TCGA-FU-A3TQ-01A-11R-A22U-07	PDPK1--UBALD1	5	16	chr16:2538136:+	chr16:4610555:-
CESC	TCGA-FU-A3TX-01A-11R-A22U-07	FDCSP--RGAG1	3	145	chr4:70231251:+	chrX:110419002:+
CESC	TCGA-FU-A3TX-01A-11R-A22U-07	PPP4R1--PAWR	4	72	chr18:9570157:-	chr12:79668408:-
CESC	TCGA-FU-A3TX-01A-11R-A22U-07	LONP2--EGLN3	2	7	chr16:48270274:+	chr14:34169646:-
CESC	TCGA-FU-A3TX-01A-11R-A22U-07	DOCK4--TPH2	1	8	chr7:112206102:-	chr12:71972519:+
CESC	TCGA-FU-A3TX-01A-11R-A22U-07	WHRN--TNC	1000	1000	chr9:114403306:-	chr9:115035229:-
CESC	TCGA-FU-A40J-01A-11R-A24H-07	GABRP--KCNIP1	5	41	chr5:170805853:+	chr5:170718758:+
CESC	TCGA-FU-A40J-01A-11R-A24H-07	CLEC16A--RMI2	2	1	chr16:11126146:+	chr16:11350642:+
CESC	TCGA-FU-A5XV-01A-11R-A28H-07	NPLOC4--OXLD1	2	9	chr17:81629725:-	chr17:81665584:-
CESC	TCGA-FU-A5XV-01A-11R-A28H-07	SLC22A5--RAD50	1	3	chr5:132370365:+	chr5:132559284:+
CESC	TCGA-HM-A3JJ-01A-21R-A21T-07	ABLIM3--TRPM8	3	6	chr5:149142108:+	chr2:233926533:+
CESC	TCGA-HM-A3JK-01A-11R-A32Y-07	FAT1--NTRK3	1	6	chr4:186706563:-	chr15:88137561:-
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	NUDT14--BRF1	3	17	chr14:105181129:-	chr14:105210588:-
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	ALKBH5--GID4	4	5	chr17:18185013:+	chr17:18058868:+
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	GON4L--ARHGEF2	4	5	chr1:155776395:-	chr1:155969300:-
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	SGSM2--SRR	1	3	chr17:2337745:+	chr17:2321306:+
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	SFI1--DEPDC5	1	1	chr22:31618226:+	chr22:31833915:+
CESC	TCGA-HM-A6W2-01A-21R-A33Z-07	TRAF3IP2--REV3L	1	1	chr6:111580197:-	chr6:111333367:-
CESC	TCGA-IR-A3LA-01A-11R-A22U-07	B2M--PATL2	7	69	chr15:44711613:+	chr15:44676565:-
CESC	TCGA-IR-A3LA-01A-11R-A22U-07	CPT1A--SYT12	8	28	chr11:68793315:-	chr11:67021869:+
CESC	TCGA-IR-A3LA-01A-11R-A22U-07	DAND5--GCDH	3	5	chr19:12965193:+	chr19:12896910:+
CESC	TCGA-IR-A3LB-01A-11R-A24H-07	UBE3A--DTWD1	11	13	chr15:25375465:-	chr15:49625113:+
CESC	TCGA-IR-A3LB-01A-11R-A24H-07	MED13L--IQCD	1	13	chr12:116237468:-	chr12:113208259:-
CESC	TCGA-IR-A3LH-01A-21R-A213-07	NUP62--TBC1D17	28	129	chr19:49927694:-	chr19:49882041:+
CESC	TCGA-IR-A3LH-01A-21R-A213-07	IL4I1--TBC1D17	28	128	chr19:49927694:-	chr19:49882041:+
CESC	TCGA-IR-A3LH-01A-21R-A213-07	ZNF226--AKT2	4	30	chr19:44165807:+	chr19:40242687:-
CESC	TCGA-IR-A3LH-01A-21R-A213-07	AP2A1--VRK3	1	25	chr19:49805576:+	chr19:49979242:-
CESC	TCGA-IR-A3LH-01A-21R-A213-07	LMTK3--NOSIP	3	7	chr19:48497393:-	chr19:49560692:-
CESC	TCGA-IR-A3LH-01A-21R-A213-07	TPX2--ID1	3	3	chr20:31739621:+	chr20:31605372:+
CESC	TCGA-IR-A3LH-01A-21R-A213-07	CADM4--ZSCAN18	1	4	chr19:43639727:-	chr19:58090386:-
CESC	TCGA-IR-A3LH-01A-21R-A213-07	HNRNPUL1--GNG8	1000	1000	chr19:41281275:+	chr19:46634204:-
CESC	TCGA-IR-A3LI-01A-11R-A32Y-07	TRPV4--GIT2	6	19	chr12:109792363:-	chr12:109953234:-
CESC	TCGA-IR-A3LI-01A-11R-A32Y-07	GNAS--GAPDH	1	1	chr20:58903791:+	chr12:6538101:+
CESC	TCGA-IR-A3LK-01A-12R-A213-07	KNL1--LIPC	18	549	chr15:40594392:+	chr15:58563505:+
CESC	TCGA-IR-A3LK-01A-12R-A213-07	WFDC5--SDC4	1	20	chr20:45114999:-	chr20:45333069:-
CESC	TCGA-IR-A3LK-01A-12R-A213-07	APIP--SLC1A2	4	7	chr11:34888293:-	chr11:35265758:-
CESC	TCGA-IR-A3LK-01A-12R-A213-07	PPFIA3--IZUMO1	1	4	chr19:49119722:+	chr19:48745288:-
CESC	TCGA-IR-A3LK-01A-12R-A213-07	PLCB1--ITPA	1	2	chr20:8150371:+	chr20:3213985:+
CESC	TCGA-JW-A5VG-01A-11R-A28H-07	CASP8--STRADB	1	2	chr2:201234112:+	chr2:201454746:+
CESC	TCGA-JW-A5VI-01A-11R-A28H-07	ZNF227--HNRNPUL1	58	720	chr19:44217852:+	chr19:41292245:+
CESC	TCGA-JW-A5VI-01A-11R-A28H-07	HID1--SRP68	8	33	chr17:74972591:-	chr17:76061574:-
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	GET4--DNAAF5	16	104	chr7:887519:+	chr7:754589:+
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	SERPINB7--SERPINB5	6	33	chr18:63782540:+	chr18:63484422:+
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	PDHX--STK32B	6	20	chr11:34931484:+	chr4:5416845:+
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	PPP5C--HIF3A	2	7	chr19:46376574:+	chr19:46334905:+
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	RASAL1--DDX54	1	9	chr12:113108085:-	chr12:113179026:-
CESC	TCGA-JW-A5VJ-01A-11R-A28H-07	YY1--EVL	1	9	chr14:100262466:+	chr14:100097481:+
CESC	TCGA-JW-A69B-01A-11R-A32P-07	MYLIP--GMPR	8	34	chr6:16143864:+	chr6:16278785:+
CESC	TCGA-JW-A852-01A-11R-A352-07	ILF3--AP1M2	2	5	chr19:10671535:+	chr19:10578963:-
CESC	TCGA-JW-AAVH-01A-11R-A38B-07	SASH1--PACRG	5	7	chr6:148390262:+	chr6:163089259:+
CESC	TCGA-JX-A3PZ-01A-11R-A32Y-07	SH3GLB1--CLCA1	18	48	chr1:86715865:+	chr1:86469021:+
CESC	TCGA-JX-A3Q8-01A-11R-A21T-07	ANKS6--STX17	1	6	chr9:98796133:-	chr9:99915178:+
CESC	TCGA-JX-A5QV-01A-22R-A28H-07	BCL3--GRIK4	7	14	chr19:44749046:+	chr11:120815378:+
CESC	TCGA-JX-A5QV-01A-22R-A28H-07	SLC2A1--P3H1	5	7	chr1:42943226:-	chr1:42762475:-
CESC	TCGA-LP-A4AW-01A-11R-A24H-07	RFX2--PATL1	2	1	chr19:6039980:-	chr11:59638411:-
CESC	TCGA-LP-A4AX-01A-12R-A24H-07	HEG1--YAP1	1	2	chr3:124990787:-	chr11:102186018:+
CESC	TCGA-LP-A5U2-01A-11R-A28H-07	KPNA1--CHRNA9	7	33	chr3:122514757:-	chr4:40348882:+
CESC	TCGA-LP-A5U3-01A-11R-A28H-07	NCOA3--ARHGAP26	20	63	chr20:47628023:+	chr5:143222358:+
CESC	TCGA-LP-A7HU-01A-11R-A33Z-07	TPX2--COX4I2	17	128	chr20:31739621:+	chr20:31644768:+
CESC	TCGA-LP-A7HU-01A-11R-A33Z-07	NCEH1--BCL2L1	4	14	chr3:172710847:-	chr20:31666086:-
CESC	TCGA-MA-AA3W-01A-11R-A38B-07	SLC22A5--C5orf56	3	42	chr5:132378584:+	chr5:132486557:+
CESC	TCGA-MA-AA3W-01A-11R-A38B-07	UQCRC1--IP6K2	3	6	chr3:48605770:-	chr3:48729777:-
CESC	TCGA-MA-AA3X-01A-22R-A42S-07	ETV6--MACROD2	2	7	chr12:11752579:+	chr20:14849904:+
CESC	TCGA-MA-AA3Y-01A-11R-A38B-07	HAS3--SNTB2	1	7	chr16:69113542:+	chr16:69260050:+
CESC	TCGA-MA-AA3Z-01A-11R-A38B-07	NUP62--AP2A1	1	26	chr19:49927694:-	chr19:49801390:+
CESC	TCGA-MA-AA3Z-01A-11R-A38B-07	CLEC16A--LITAF	1	17	chr16:11061022:+	chr16:11556735:-
CESC	TCGA-MA-AA3Z-01A-11R-A38B-07	IL4I1--AP2A1	1	6	chr19:49927694:-	chr19:49801390:+
CESC	TCGA-MA-AA41-01A-11R-A38B-07	KIAA0907--CD276	4	23	chr1:155917499:-	chr15:73709648:+
CESC	TCGA-MA-AA41-01A-11R-A38B-07	SUMO2--KCTD2	2	23	chr17:75174752:-	chr17:75034033:+
CESC	TCGA-MA-AA41-01A-11R-A38B-07	MAP2K1--LCE1C	2	3	chr15:66485191:+	chr1:152805498:-
CESC	TCGA-MA-AA43-01A-11R-A42T-07	MED24--MIEN1	91	1	chr17:40019925:-	chr17:39730533:-
CESC	TCGA-MA-AA43-01A-11R-A42T-07	ADCY2--CASC3	7	8	chr5:7414770:+	chr17:40161753:+
CESC	TCGA-MA-AA43-01A-11R-A42T-07	STK3--LRRC69	3	5	chr8:98526742:-	chr8:91218890:+
CESC	TCGA-MA-AA43-01A-11R-A42T-07	CASC3--ADCY2	1	4	chr17:40166861:+	chr5:7414573:+
CESC	TCGA-MU-A51Y-01A-11R-A26T-07	CTNND1--SLC22A10	4	35	chr11:57762046:+	chr11:63166863:+
CESC	TCGA-MU-A5YI-01A-11R-A32P-07	MELK--MS4A12	23	54	chr9:36607673:+	chr11:60497313:+
CESC	TCGA-MY-A5BE-01A-21R-A26T-07	JAG1--SLX4IP	2	5	chr20:10641460:-	chr20:10601731:+
CESC	TCGA-MY-A5BF-01A-11R-A26T-07	SYT7--SDHAF2	13	88	chr11:61523075:-	chr11:61445941:+
CESC	TCGA-MY-A913-01A-11R-A37O-07	DCUN1D5--WTAPP1	6	49	chr11:103083256:-	chr11:102798024:+
CESC	TCGA-MY-A913-01A-11R-A37O-07	DYNC2H1--CEP126	1	3	chr11:103358359:+	chr11:101992778:+
CESC	TCGA-MY-A913-01A-11R-A37O-07	DYNC2H1--MMP1	1	3	chr11:103170290:+	chr11:102795291:-
CESC	TCGA-MY-A913-01A-11R-A37O-07	MMP1--DCUN1D5	1000	1000	chr11:102798066:-	chr11:103089306:-
CESC	TCGA-PN-A8MA-01A-11R-A36F-07	PLGRKT--JAK2	24	258	chr9:5431897:-	chr9:5123004:+
CESC	TCGA-PN-A8MA-01A-11R-A36F-07	JAK2--RCL1	7	46	chr9:5090911:+	chr9:4834141:+
CESC	TCGA-Q1-A5R2-01A-11R-A28H-07	ARHGAP35--SAE1	2	20	chr19:46922356:+	chr19:47169818:+
CESC	TCGA-Q1-A5R2-01A-11R-A28H-07	MED23--ANO2	3	14	chr6:131587709:-	chr12:5732630:-
CESC	TCGA-Q1-A6DT-01A-11R-A32P-07	PATJ--DYNC2H1	55	257	chr1:62017947:+	chr11:103280348:+
CESC	TCGA-Q1-A6DT-01A-11R-A32P-07	SLC16A10--NME7	24	151	chr6:111177665:+	chr1:169132817:-
CESC	TCGA-Q1-A6DT-01A-11R-A32P-07	UBE2V2--MCM4	13	3	chr8:48008470:+	chr8:47967365:+
CESC	TCGA-Q1-A6DW-01A-11R-A32P-07	CADPS2--RPGR	1	7	chr7:122438341:-	chrX:38291484:-
CESC	TCGA-Q1-A73P-01A-11R-A32P-07	TTLL10--CTAG2	7	37	chr1:1185109:+	chrX:154652267:-
CESC	TCGA-Q1-A73R-01A-11R-A33Z-07	ERBB2--PPP1R1B	4508	19965	chr17:39727547:+	chr17:39635607:+
CESC	TCGA-Q1-A73R-01A-11R-A33Z-07	FGFR3--TACC3	6	16	chr4:1807220:+	chr4:1740894:+
CESC	TCGA-Q1-A73R-01A-11R-A33Z-07	PGAP3--PNMT	1	33	chr17:39687834:-	chr17:39669629:+
CESC	TCGA-Q1-A73S-01A-11R-A33Z-07	ZNF395--PBK	1	4	chr8:28385080:-	chr8:27811134:-
CESC	TCGA-R2-A69V-01A-11R-A32P-07	TCEA1--MTSS1	1	3	chr8:53993668:-	chr8:124704191:-
CESC	TCGA-R2-A69V-01A-11R-A32P-07	ANKLE2--POLE	1	1	chr12:132747832:-	chr12:132632795:-
CESC	TCGA-RA-A741-01A-11R-A33Z-07	KDM2A--PGA3	7	8	chr11:67256289:+	chr11:61208398:+
CESC	TCGA-RA-A741-01A-11R-A33Z-07	YAP1--SS18	3	5	chr11:102111169:+	chr18:26087577:-
CESC	TCGA-RA-A741-01A-11R-A33Z-07	OSBPL1A--MRPL11	1	3	chr18:24271622:-	chr11:66438259:-
CESC	TCGA-UC-A7PD-01A-11R-A352-07	AGRN--BAD	22	101	chr1:1022462:+	chr11:64271803:-
CESC	TCGA-UC-A7PF-01A-11R-A352-07	RALY--SLC24A3	2	13	chr20:33994131:+	chr20:19580000:+
CESC	TCGA-UC-A7PG-01A-11R-A42S-07	SLC1A5--AP2A1	3	4	chr19:46782383:-	chr19:49781757:+
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	CSNK1E--PLA2G6	9	26	chr22:38293255:-	chr22:38116211:-
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	SHISA5--IP6K2	9	25	chr3:48501137:-	chr3:48695418:-
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	CYP20A1--CCDC178	7	16	chr2:203252109:+	chr18:33215695:-
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	CDC42EP2--MRPL49	6	17	chr11:65314954:+	chr11:65125488:+
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	RFC1--EHBP1	2	6	chr4:39342345:-	chr2:62942718:+
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	BCL3--CEACAM16	2	4	chr19:44756340:+	chr19:44701361:+
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	TTC7B--CCDC88C	2	3	chr14:90780738:-	chr14:91416838:-
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	ZFHX3--IL34	1	6	chr16:72950469:-	chr16:70646548:+
CESC	TCGA-VS-A8EC-01A-11R-A36F-07	WDPCP--SERTAD2	1	2	chr2:63437421:-	chr2:64636875:-
CESC	TCGA-VS-A8EH-01A-11R-A36F-07	RAB30--AQP11	6	34	chr11:83071691:-	chr11:77603556:+
CESC	TCGA-VS-A8EI-01A-11R-A37O-07	SGO2--AOX3P	9	55	chr2:200542664:+	chr2:200699931:+
CESC	TCGA-VS-A8EI-01A-11R-A37O-07	NDUFS4--GZMA	1	15	chr5:53658624:+	chr5:55105474:+
CESC	TCGA-VS-A8EI-01A-11R-A37O-07	KCNC3--PRKDC	3	3	chr19:50320593:-	chr8:47817561:-
CESC	TCGA-VS-A8EI-01A-11R-A37O-07	ITGA2--PARP8	2	5	chr5:52989532:+	chr5:50759643:+
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	MED13--BAHCC1	65	265	chr17:62065140:-	chr17:81463611:+
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	SSH2--RUNDC3A	25	69	chr17:29695459:-	chr17:44316385:+
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	SMURF2P1--SSH2	17	33	chr17:30600916:+	chr17:29703062:-
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	TRIM37--MED13	6	73	chr17:59070823:-	chr17:62052705:-
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	PITPNC1--SKAP1	10	32	chr17:67378202:+	chr17:48170659:-
CESC	TCGA-VS-A8EJ-01A-11R-A37O-07	ACBD4--LRRC37A	9	12	chr17:45139160:+	chr17:46335545:+
