OncogeneID	OncogeneName	Alias	Links	Cytoband	FullName	GeneType
4331	MNAT1	CAP35|MAT1|RNF66|TFB3	MIM:602659|HGNC:HGNC:7181|Ensembl:ENSG00000020426|HPRD:04042|Vega:OTTHUMG00000152340	14q23	MNAT1, CDK activating kinase assembly factor	protein-coding
429	ASCL1	ASH1|HASH1|MASH1|bHLHa46	MIM:100790|HGNC:HGNC:738|Ensembl:ENSG00000139352|HPRD:00011|Vega:OTTHUMG00000169967	12q23.2	achaete-scute family bHLH transcription factor 1	protein-coding
4211	MEIS1	-	MIM:601739|HGNC:HGNC:7000|Ensembl:ENSG00000143995|HPRD:03442|Vega:OTTHUMG00000150714	2p14	Meis homeobox 1	protein-coding
4210	MEFV	FMF|MEF|TRIM20	MIM:608107|HGNC:HGNC:6998|Ensembl:ENSG00000103313|HPRD:02012|Vega:OTTHUMG00000129324	16p13.3	Mediterranean fever	protein-coding
4208	MEF2C	C5DELq14.3|DEL5q14.3	MIM:600662|HGNC:HGNC:6996|Ensembl:ENSG00000081189|HPRD:02809|Vega:OTTHUMG00000162634	5q14.3	myocyte enhancer factor 2C	protein-coding
4194	MDM4	HDMX|MDMX|MRP1	MIM:602704|HGNC:HGNC:6974|Ensembl:ENSG00000198625|HPRD:04082|Vega:OTTHUMG00000035877	1q32	MDM4, p53 regulator	protein-coding
4170	MCL1	BCL2L3|EAT|MCL1-ES|MCL1L|MCL1S|Mcl-1|TM|bcl2-L-3|mcl1/EAT	MIM:159552|HGNC:HGNC:6943|Ensembl:ENSG00000143384|HPRD:08870|Vega:OTTHUMG00000034867	1q21	myeloid cell leukemia 1	protein-coding
407975	MIR17HG	C13orf25|FGLDS2|LINC00048|MIHG1|MIRH1|MIRHG1|NCRNA00048|miR-17-92	MIM:609415|HGNC:HGNC:23564|Ensembl:ENSG00000215417|HPRD:12617	13q31.3	miR-17-92 cluster host gene	ncRNA
407053	MIR96	DFNA50|MIRN96|hsa-mir-96|miR-96|miRNA96	MIM:611606|HGNC:HGNC:31648|Ensembl:ENSG00000199158|miRBase:MI0000098	7q32.2	microRNA 96	ncRNA
407052	MIR95	MIRN95|hsa-mir-95|miR-95	MIM:613185|HGNC:HGNC:31647|Ensembl:ENSG00000207807|miRBase:MI0000097	-	microRNA 95	ncRNA
407043	MIR7-1	MIRN7-1|hsa-mir-7-1|mir-7-1	MIM:615239|HGNC:HGNC:31638|Ensembl:ENSG00000207603|miRBase:MI0000263	9q21.32	microRNA 7-1	ncRNA
407041	MIR34B	MIRN34B|miRNA34B|mir-34b	MIM:611374|HGNC:HGNC:31636|miRBase:MI0000742	11q23.1	microRNA 34b	ncRNA
407011	MIR23B	MIRN23B|hsa-mir-23b|miRNA23B|mir-23b	MIM:610723|HGNC:HGNC:31606|Ensembl:ENSG00000207563|miRBase:MI0000439	9q22.32	microRNA 23b	ncRNA
407010	MIR23A	MIRN23A|hsa-mir-23a|miRNA23A|mir-23a	MIM:607962|HGNC:HGNC:31605|Ensembl:ENSG00000207980|miRBase:MI0000079	19p13.13	microRNA 23a	ncRNA
406994	MIR212	MIRN212|mir-212	MIM:613487|HGNC:HGNC:31589|Ensembl:ENSG00000267195|miRBase:MI0000288	17p13.3	microRNA 212	ncRNA
406976	MIR199A1	MIR-199-s|MIRN199A1|mir-199a-1	MIM:610719|HGNC:HGNC:31571|Ensembl:ENSG00000207752|miRBase:MI0000242	19p13.2	microRNA 199a-1	ncRNA
406960	MIR184	EDICT|MIRN184|miR-184	MIM:613146|HGNC:HGNC:31555|Ensembl:ENSG00000207695|miRBase:MI0000481	15q25.1	microRNA 184	ncRNA
406959	MIR183	MIRN183|miR-183|miRNA183	MIM:611608|HGNC:HGNC:31554|Ensembl:ENSG00000207691|miRBase:MI0000273	7q32.2	microRNA 183	ncRNA
406950	MIR16-1	MIRN16-1|miRNA16-1|mir-16-1	MIM:609704|HGNC:HGNC:31545|Ensembl:ENSG00000208006|miRBase:MI0000070	13q14.2	microRNA 16-1	ncRNA
406941	MIR149	MIRN149|mir-149	MIM:615209|HGNC:HGNC:31536|Ensembl:ENSG00000207611|miRBase:MI0000478	2q37.3	microRNA 149	ncRNA
406925	MIR135A1	MIRN135-1|MIRN135A1|mir-135a-1	HGNC:HGNC:31520|Ensembl:ENSG00000207926|miRBase:MI0000452	3p21.1	microRNA 135a-1	ncRNA
406920	MIR130B	MIRN130B|mir-130b	MIM:613682|HGNC:HGNC:31515|Ensembl:ENSG00000207751|miRBase:MI0000748	-	microRNA 130b	ncRNA
406919	MIR130A	MIRN130A|miRNA130A|mir-130a	MIM:610175|HGNC:HGNC:31514|Ensembl:ENSG00000208009|miRBase:MI0000448	11q12.1	microRNA 130a	ncRNA
406915	MIR128-1	MIR128A|MIRN128-1|MIRN128A|mir-128-1	MIM:611774|HGNC:HGNC:31510|miRBase:MI0000447	2q21.3	microRNA 128-1	ncRNA
400500	BCAR4	-	MIM:613746|HGNC:HGNC:22170|Ensembl:ENSG00000262117	16p13.13	breast cancer anti-estrogen resistance 4 (non-protein coding)	ncRNA
3934	LCN2	24p3|MSFI|NGAL|p25	MIM:600181|HGNC:HGNC:6526|Ensembl:ENSG00000148346|HPRD:02551|Vega:OTTHUMG00000020734	9q34	lipocalin 2	protein-coding
3925	STMN1	C1orf215|LAP18|Lag|OP18|PP17|PP19|PR22|SMN	MIM:151442|HGNC:HGNC:6510|Ensembl:ENSG00000117632|HPRD:01047|Vega:OTTHUMG00000007389	1p36.11	stathmin 1	protein-coding
389549	FEZF1	FEZ|HH22|ZNF312B	MIM:613301|HGNC:HGNC:22788|Ensembl:ENSG00000128610|HPRD:18614|Vega:OTTHUMG00000157091	7q31.32	FEZ family zinc finger 1	protein-coding
388112	NANOGP8	NANOG|NANOGP1|PN8	HGNC:HGNC:23106	15q14	Nanog homeobox pseudogene 8	pseudo
387103	CENPW	C6orf173|CENP-W|CUG2	MIM:611264|HGNC:HGNC:21488|HPRD:16660	6q22.32	centromere protein W	protein-coding
378938	MALAT1	HCN|LINC00047|NCRNA00047|NEAT2|PRO2853|mascRNA	MIM:607924|HGNC:HGNC:29665|Ensembl:ENSG00000251562	11q13.1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)	ncRNA
375790	AGRN	CMS8|CMSPPD	MIM:103320|HGNC:HGNC:329|Ensembl:ENSG00000188157|HPRD:10550|Vega:OTTHUMG00000040778	1p36.33	agrin	protein-coding
3727	JUND	AP-1	MIM:165162|HGNC:HGNC:6206|Ensembl:ENSG00000130522|HPRD:01304|Vega:OTTHUMG00000183355	19p13.2	jun D proto-oncogene	protein-coding
3726	JUNB	AP-1	MIM:165161|HGNC:HGNC:6205|Ensembl:ENSG00000171223|HPRD:01303|Vega:OTTHUMG00000180373	19p13.2	jun B proto-oncogene	protein-coding
3675	ITGA3	CD49C|FRP-2|GAP-B3|GAPB3|ILNEB|MSK18|VCA-2|VL3A|VLA3a	MIM:605025|HGNC:HGNC:6139|Ensembl:ENSG00000005884|HPRD:05431|Vega:OTTHUMG00000161890	17q21.33	integrin subunit alpha 3	protein-coding
3660	IRF2	IRF-2	MIM:147576|HGNC:HGNC:6117|Ensembl:ENSG00000168310|HPRD:00962|Vega:OTTHUMG00000160606	4q35.1	interferon regulatory factor 2	protein-coding
3646	EIF3E	EIF3-P48|EIF3S6|INT6|eIF3-p46	MIM:602210|HGNC:HGNC:3277|Ensembl:ENSG00000104408|HPRD:03734|Vega:OTTHUMG00000164858	8q22-q23	eukaryotic translation initiation factor 3 subunit E	protein-coding
3611	ILK	HEL-S-28|ILK-1|ILK-2|P59|p59ILK	MIM:602366|HGNC:HGNC:6040|Ensembl:ENSG00000166333|HPRD:03842|Vega:OTTHUMG00000133407	11p15.4	integrin linked kinase	protein-coding
3575	IL7R	CD127|CDW127|IL-7R-alpha|IL7RA|ILRA	MIM:146661|HGNC:HGNC:6024|Ensembl:ENSG00000168685|HPRD:00893|Vega:OTTHUMG00000090791	5p13	interleukin 7 receptor	protein-coding
3481	IGF2	C11orf43|GRDF|IGF-II|PP9974	MIM:147470|HGNC:HGNC:5466|Ensembl:ENSG00000167244|HPRD:00939|HPRD:17410|Vega:OTTHUMG00000009395	11p15.5	insulin like growth factor 2	protein-coding
3480	IGF1R	CD221|IGFIR|IGFR|JTK13	MIM:147370|HGNC:HGNC:5465|Ensembl:ENSG00000140443|HPRD:00932|Vega:OTTHUMG00000149851	15q26.3	insulin like growth factor 1 receptor	protein-coding
3458	IFNG	IFG|IFI	MIM:147570|HGNC:HGNC:5438|Ensembl:ENSG00000111537|HPRD:00957|Vega:OTTHUMG00000169113	12q14	interferon, gamma	protein-coding
3398	ID2	GIG8|ID2A|ID2H|bHLHb26	MIM:600386|HGNC:HGNC:5361|Ensembl:ENSG00000115738|HPRD:02664	2p25	inhibitor of DNA binding 2, HLH protein	protein-coding
3397	ID1	ID|bHLHb24	MIM:600349|HGNC:HGNC:5360|Ensembl:ENSG00000125968|HPRD:08980|Vega:OTTHUMG00000032181	20q11	inhibitor of DNA binding 1, HLH protein	protein-coding
3315	HSPB1	CMT2F|HEL-S-102|HMN2B|HS.76067|HSP27|HSP28|Hsp25|SRP27	MIM:602195|HGNC:HGNC:5246|Ensembl:ENSG00000106211|HPRD:09076|Vega:OTTHUMG00000023228	7q11.23	heat shock protein family B (small) member 1	protein-coding
3309	HSPA5	BIP|GRP78|HEL-S-89n|MIF2	MIM:138120|HGNC:HGNC:5238|Ensembl:ENSG00000044574|HPRD:00682|Vega:OTTHUMG00000020672	9q33.3	heat shock protein family A (Hsp70) member 5	protein-coding
3308	HSPA4	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	MIM:601113|HGNC:HGNC:5237|HPRD:09025	5q31.1	heat shock protein family A (Hsp70) member 4	protein-coding
3303	HSPA1A	HEL-S-103|HSP70-1|HSP70-1A|HSP70.1|HSP70I|HSP72|HSPA1	MIM:140550|HGNC:HGNC:5232|Ensembl:ENSG00000204389|HPRD:00774|Vega:OTTHUMG00000031201	6p21.3	heat shock protein family A (Hsp70) member 1A	protein-coding
3267	AGFG1	HRB|RAB|RIP	MIM:600862|HGNC:HGNC:5175|Ensembl:ENSG00000173744|HPRD:02918|Vega:OTTHUMG00000133186	2q36.3	ArfGAP with FG repeats 1	protein-coding
3178	HNRNPA1	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|UP 1|hnRNP A1|hnRNP-A1	MIM:164017|HGNC:HGNC:5031|Ensembl:ENSG00000135486|HPRD:01242|Vega:OTTHUMG00000169702	12q13.1	heterogeneous nuclear ribonucleoprotein A1	protein-coding
30816	ERVW-1	ENV|ENVW|ERVWE1|HERV-7q|HERV-W-ENV|HERV7Q|HERVW|HERVWENV	MIM:604659|HGNC:HGNC:13525|Ensembl:ENSG00000242950|HPRD:05231|Vega:OTTHUMG00000131249	7q21.2	endogenous retrovirus group W member 1	protein-coding
3065	HDAC1	GON-10|HD1|RPD3|RPD3L1	MIM:601241|HGNC:HGNC:4852|Ensembl:ENSG00000116478|HPRD:03143|Vega:OTTHUMG00000007529	1p34	histone deacetylase 1	protein-coding
3036	HAS1	HAS	MIM:601463|HGNC:HGNC:4818|Ensembl:ENSG00000105509|HPRD:03271|Vega:OTTHUMG00000183499	19q13.4	hyaluronan synthase 1	protein-coding
29950	SERTAD1	SEI1|TRIP-Br1	HGNC:HGNC:17932|HPRD:15326	19q13.1-q13.2	SERTA domain containing 1	protein-coding
29946	SERTAD3	RBT1	MIM:612125|HGNC:HGNC:17931|Ensembl:ENSG00000167565|HPRD:15327|Vega:OTTHUMG00000182595	19q13.2	SERTA domain containing 3	protein-coding
29933	GPR132	G2A	MIM:606167|HGNC:HGNC:17482|Ensembl:ENSG00000183484|HPRD:06936|Vega:OTTHUMG00000140173	14q32.3	G protein-coupled receptor 132	protein-coding
2933	GSM1	GSP	MIM:190100|HGNC:HGNC:4619	9q13-q21	geniospasm 1	unknown
2931	GSK3A	-	MIM:606784|HGNC:HGNC:4616|Ensembl:ENSG00000105723|HPRD:06002|Vega:OTTHUMG00000150722	19q13.2	glycogen synthase kinase 3 alpha	protein-coding
2911	GRM1	GPRC1A|MGLU1|MGLUR1|PPP1R85|SCAR13	MIM:604473|HGNC:HGNC:4593|Ensembl:ENSG00000152822|HPRD:05129|Vega:OTTHUMG00000015752	6q24	glutamate receptor, metabotropic 1	protein-coding
28985	MCTS1	MCT-1|MCT1	MIM:300587|HGNC:HGNC:23357|HPRD:06634	Xq24	malignant T-cell amplified sequence 1	protein-coding
28951	TRIB2	C5FW|GS3955|TRB2	MIM:609462|HGNC:HGNC:30809|Ensembl:ENSG00000071575|HPRD:18224|Vega:OTTHUMG00000090575	2p24.3	tribbles pseudokinase 2	protein-coding
285943	HOXA-AS2	HOXA3as	MIM:616068|HGNC:HGNC:43745	7p15.2	HOXA cluster antisense RNA 2	ncRNA
283455	KSR2	-	MIM:610737|HGNC:HGNC:18610|Ensembl:ENSG00000171435|HPRD:13952|Vega:OTTHUMG00000169020	12q24.22-q24.23	kinase suppressor of ras 2	protein-coding
283149	BCL9L	BCL9-2|DLNB11	MIM:609004|HGNC:HGNC:23688|HPRD:10612	11q23.3	B-cell CLL/lymphoma 9-like	protein-coding
283131	NEAT1	LINC00084|NCRNA00084|TncRNA|VINC	MIM:612769|HGNC:HGNC:30815	11q13.1	nuclear paraspeckle assembly transcript 1 (non-protein coding)	ncRNA
27436	EML4	C2orf2|ELP120|EMAP-4|EMAPL4|ROPP120	MIM:607442|HGNC:HGNC:1316|Ensembl:ENSG00000143924|HPRD:06310|Vega:OTTHUMG00000128603	2p21	echinoderm microtubule associated protein like 4	protein-coding
2737	GLI3	ACLS|GCPS|GLI3-190|GLI3FL|PAP-A|PAPA|PAPA1|PAPB|PHS|PPDIV	MIM:165240|HGNC:HGNC:4319|Ensembl:ENSG00000106571|HPRD:01313|Vega:OTTHUMG00000023630	7p13	GLI family zinc finger 3	protein-coding
2736	GLI2	CJS|HPE9|PHS2|THP1|THP2	MIM:165230|HGNC:HGNC:4318|Ensembl:ENSG00000074047|HPRD:01312|Vega:OTTHUMG00000153741	2q14	GLI family zinc finger 2	protein-coding
27163	NAAA	ASAHL|PLT	MIM:607469|HGNC:HGNC:736|Ensembl:ENSG00000138744|HPRD:12122|Vega:OTTHUMG00000160855	4q21.1	N-acylethanolamine acid amidase	protein-coding
27004	TCL6	TNG1|TNG2	MIM:604412|HGNC:HGNC:13463|Ensembl:ENSG00000187621|HPRD:05104	14q32.1	T-cell leukemia/lymphoma 6 (non-protein coding)	ncRNA
27	ABL2	ABLL|ARG	MIM:164690|HGNC:HGNC:77|Ensembl:ENSG00000143322|HPRD:01259|Vega:OTTHUMG00000035199	1q25.2	ABL proto-oncogene 2, non-receptor tyrosine kinase	protein-coding
266747	RGL4	Rgr	MIM:612214|HGNC:HGNC:31911|Ensembl:ENSG00000159496|HPRD:11528|Vega:OTTHUMG00000150711	22q11.23	ral guanine nucleotide dissociation stimulator-like 4	protein-coding
2627	GATA6	-	MIM:601656|HGNC:HGNC:4174|Ensembl:ENSG00000141448|HPRD:09043|Vega:OTTHUMG00000131767	18q11.1-q11.2	GATA binding protein 6	protein-coding
2623	GATA1	ERYF1|GATA-1|GF-1|GF1|NF-E1|NFE1|XLANP|XLTDA|XLTT	MIM:305371|HGNC:HGNC:4170|Ensembl:ENSG00000102145|HPRD:02372|Vega:OTTHUMG00000021504	Xp11.23	GATA binding protein 1	protein-coding
26173	INTS1	INT1|NET28	MIM:611345|HGNC:HGNC:24555|Ensembl:ENSG00000164880|Vega:OTTHUMG00000151449	7p22.3	integrator complex subunit 1	protein-coding
25896	INTS7	C1orf73|INT7	MIM:611350|HGNC:HGNC:24484|Ensembl:ENSG00000143493|HPRD:08522|Vega:OTTHUMG00000037119	1q32.3	integrator complex subunit 7	protein-coding
25849	PARM1	Cipar1|DKFZP564O0823|PARM-1|WSC4	HGNC:HGNC:24536|Ensembl:ENSG00000169116|HPRD:08529|Vega:OTTHUMG00000160827	4q13.3-q21.3	prostate androgen-regulated mucin-like protein 1	protein-coding
257000	TINCR	LINC00036|NCRNA00036|PLAC2|onco-lncRNA-16	MIM:615241|HGNC:HGNC:14607|Ensembl:ENSG00000223573|HPRD:17859	19p13.3	tissue differentiation-inducing non-protein coding RNA	ncRNA
253714	MMS22L	C6orf167|dJ39B17.2	MIM:615614|HGNC:HGNC:21475|Ensembl:ENSG00000146263|HPRD:12865|Vega:OTTHUMG00000015248	6q16.1	MMS22 like, DNA repair protein	protein-coding
23532	PRAME	CT130|MAPE|OIP-4|OIP4	MIM:606021|HGNC:HGNC:9336|Ensembl:ENSG00000185686|HPRD:05820|Vega:OTTHUMG00000151172	22q11.22	preferentially expressed antigen in melanoma	protein-coding
23523	CABIN1	CAIN|KB-318B8.7|PPP3IN	MIM:604251|HGNC:HGNC:24187|Ensembl:ENSG00000099991|HPRD:10369|Vega:OTTHUMG00000150797	22q11.23	calcineurin binding protein 1	protein-coding
23520	ANP32C	PP32R1	MIM:606877|HGNC:HGNC:16675|HPRD:06045	4q32.3	acidic nuclear phosphoprotein 32 family member C	protein-coding
23519	ANP32D	PP32R2	MIM:606878|HGNC:HGNC:16676|HPRD:06046	12q13.11	acidic nuclear phosphoprotein 32 family member D	protein-coding
23411	SIRT1	SIR2|SIR2L1|SIR2alpha	MIM:604479|HGNC:HGNC:14929|Ensembl:ENSG00000096717|HPRD:08381|Vega:OTTHUMG00000018340	10q21.3	sirtuin 1	protein-coding
23373	CRTC1	MECT1|TORC-1|TORC1|WAMTP1	MIM:607536|HGNC:HGNC:16062|Ensembl:ENSG00000105662|HPRD:06339|Vega:OTTHUMG00000183115	19p13.11	CREB regulated transcription coactivator 1	protein-coding
23259	DDHD2	SAMWD1|SPG54|iPLA(1)gamma	MIM:615003|HGNC:HGNC:29106|Ensembl:ENSG00000085788|HPRD:16788|Vega:OTTHUMG00000164095	8p11.23	DDHD domain containing 2	protein-coding
23216	TBC1D1	TBC|TBC1	MIM:609850|HGNC:HGNC:11578|Ensembl:ENSG00000065882|HPRD:18161|Vega:OTTHUMG00000150302	4p14	TBC1 domain family member 1	protein-coding
2315	MLANA	MART-1|MART1	MIM:605513|HGNC:HGNC:7124|HPRD:09269	9p24.1	melan-A	protein-coding
23075	SWAP70	HSPC321|SWAP-70	MIM:604762|HGNC:HGNC:17070|Ensembl:ENSG00000133789|HPRD:10378|Vega:OTTHUMG00000165865	11p15	SWAP switching B-cell complex 70kDa subunit	protein-coding
23063	WAPL	FOE|KIAA0261|WAPAL	MIM:610754|HGNC:HGNC:23293|Ensembl:ENSG00000062650|HPRD:11072|Vega:OTTHUMG00000018651	10q23.2	WAPL cohesin release factor	protein-coding
2305	FOXM1	FKHL16|FOXM1B|HFH-11|HFH11|HNF-3|INS-1|MPHOSPH2|MPP-2|MPP2|PIG29|TRIDENT	MIM:602341|HGNC:HGNC:3818|Ensembl:ENSG00000111206|HPRD:03823|Vega:OTTHUMG00000168118	12p13	forkhead box M1	protein-coding
22992	KDM2A	CXXC8|FBL11|FBL7|FBXL11|JHDM1A|LILINA	MIM:605657|HGNC:HGNC:13606|Ensembl:ENSG00000173120|HPRD:05741|Vega:OTTHUMG00000167103	11q13.2	lysine demethylase 2A	protein-coding
22981	NINL	NLP	MIM:609580|HGNC:HGNC:29163|Ensembl:ENSG00000101004|HPRD:11120|Vega:OTTHUMG00000032127	20p11.22-p11.1	ninein like	protein-coding
22931	RAB18	RAB18LI1|WARBM3	MIM:602207|HGNC:HGNC:14244|Ensembl:ENSG00000099246|HPRD:03731|Vega:OTTHUMG00000017861	10p12.1	RAB18, member RAS oncogene family	protein-coding
22919	MAPRE1	EB1	MIM:603108|HGNC:HGNC:6890|Ensembl:ENSG00000101367|HPRD:04379|Vega:OTTHUMG00000032228	20q11.1-q11.23	microtubule associated protein RP/EB family member 1	protein-coding
2290	FOXG1	BF1|BF2|FHKL3|FKH2|FKHL1|FKHL2|FKHL3|FKHL4|FOXG1A|FOXG1B|FOXG1C|HBF-1|HBF-2|HBF-3|HBF-G2|HBF2|HFK1|HFK2|HFK3|KHL2|QIN	MIM:164874|HGNC:HGNC:3811|HPRD:01283	14q13	forkhead box G1	protein-coding
22894	DIS3	2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p	MIM:607533|HGNC:HGNC:20604|Ensembl:ENSG00000083520|HPRD:06338	13q22.1	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease	protein-coding
22808	MRAS	M-RAs|R-RAS3|RRAS3	MIM:608435|HGNC:HGNC:7227|Ensembl:ENSG00000158186|HPRD:06662|Vega:OTTHUMG00000159888	3q22.3	muscle RAS oncogene homolog	protein-coding
2264	FGFR4	CD334|JTK2|TKF	MIM:134935|HGNC:HGNC:3691|Ensembl:ENSG00000160867|HPRD:00625|Vega:OTTHUMG00000151523	5q35.2	fibroblast growth factor receptor 4	protein-coding
2255	FGF10	-	MIM:602115|HGNC:HGNC:3666|HPRD:03665	5p13-p12	fibroblast growth factor 10	protein-coding
2253	FGF8	AIGF|FGF-8|HBGF-8|HH6|KAL6	MIM:600483|HGNC:HGNC:3686|Ensembl:ENSG00000107831|HPRD:02727	10q24	fibroblast growth factor 8	protein-coding
2224	FDPS	FPPS|FPS|POROK9	MIM:134629|HGNC:HGNC:3631|Ensembl:ENSG00000160752|HPRD:00606|Vega:OTTHUMG00000013909	1q22	farnesyl diphosphate synthase	protein-coding
220930	ZEB1-AS1	-	HGNC:HGNC:42354	10p11.22	ZEB1 antisense RNA 1	ncRNA
2185	PTK2B	CADTK|CAKB|FADK2|FAK2|PKB|PTK|PYK2|RAFTK	MIM:601212|HGNC:HGNC:9612|Ensembl:ENSG00000120899|HPRD:03131|Vega:OTTHUMG00000102082	8p21.1	protein tyrosine kinase 2 beta	protein-coding
216	ALDH1A1	ALDC|ALDH-E1|ALDH1|ALDH11|HEL-9|HEL-S-53e|HEL12|PUMB1|RALDH1	MIM:100640|HGNC:HGNC:402|Ensembl:ENSG00000165092|HPRD:00001|Vega:OTTHUMG00000020019	9q21.13	aldehyde dehydrogenase 1 family member A1	protein-coding
2118	ETV4	E1A-F|E1AF|PEA3|PEAS3	MIM:600711|HGNC:HGNC:3493|Ensembl:ENSG00000175832|HPRD:02833|Vega:OTTHUMG00000180884	17q21.31	ETS variant 4	protein-coding
2117	ETV3	METS|PE-1|PE1|bA110J1.4	MIM:164873|HGNC:HGNC:3492|Ensembl:ENSG00000117036|HPRD:01282|Vega:OTTHUMG00000034298	1q21-q23	ETS variant 3	protein-coding
2059	EPS8	DFNB102	MIM:600206|HGNC:HGNC:3420|Ensembl:ENSG00000151491|HPRD:02563|Vega:OTTHUMG00000168787	12p12.3	epidermal growth factor receptor pathway substrate 8	protein-coding
2020	EN2	-	MIM:131310|HGNC:HGNC:3343|Ensembl:ENSG00000164778|HPRD:08836|Vega:OTTHUMG00000151354	7q36	engrailed homeobox 2	protein-coding
2004	ELK3	ERP|NET|SAP-2|SAP2	MIM:600247|HGNC:HGNC:3325|Ensembl:ENSG00000111145|HPRD:02593|Vega:OTTHUMG00000170364	12q23	ELK3, ETS transcription factor	protein-coding
2002	ELK1	-	MIM:311040|HGNC:HGNC:3321|Ensembl:ENSG00000126767|HPRD:02407|Vega:OTTHUMG00000021452	Xp11.2	ELK1, ETS transcription factor	protein-coding
1994	ELAVL1	ELAV1|HUR|Hua|MelG	MIM:603466|HGNC:HGNC:3312|Ensembl:ENSG00000066044|HPRD:16025|Vega:OTTHUMG00000182470	19p13.2	ELAV like RNA binding protein 1	protein-coding
1936	EEF1D	EF-1D|EF1D|FP1047	MIM:130592|HGNC:HGNC:3211|Ensembl:ENSG00000104529|HPRD:00560|Vega:OTTHUMG00000165191	8q24.3	eukaryotic translation elongation factor 1 delta	protein-coding
1915	EEF1A1	CCS-3|CCS3|EE1A1|EEF-1|EEF1A|EF-Tu|EF1A|GRAF-1EF|HNGC:16303|LENG7|PTI1|eEF1A-1	MIM:130590|HGNC:HGNC:3189|Ensembl:ENSG00000156508|HPRD:00559	6q14.1	eukaryotic translation elongation factor 1 alpha 1	protein-coding
1892	ECHS1	ECHS1D|SCEH	MIM:602292|HGNC:HGNC:3151|Ensembl:ENSG00000127884|HPRD:03799|Vega:OTTHUMG00000019320	10q26.2-q26.3	enoyl-CoA hydratase, short chain, 1, mitochondrial	protein-coding
1875	E2F5	E2F-5	MIM:600967|HGNC:HGNC:3119|Ensembl:ENSG00000133740|HPRD:02983|Vega:OTTHUMG00000164785	8q21.2	E2F transcription factor 5	protein-coding
1871	E2F3	E2F-3	MIM:600427|HGNC:HGNC:3115|Ensembl:ENSG00000112242|HPRD:02693|Vega:OTTHUMG00000016389	6p22	E2F transcription factor 3	protein-coding
1820	ARID3A	BRIGHT|DRIL1|DRIL3|E2FBP1	MIM:603265|HGNC:HGNC:3031|HPRD:10343	19p13.3	AT-rich interaction domain 3A	protein-coding
157	ADRBK2	BARK2|GRK3	MIM:109636|HGNC:HGNC:290|Ensembl:ENSG00000100077|HPRD:00183|Vega:OTTHUMG00000150280	22q12.1	adrenergic, beta, receptor kinase 2	protein-coding
1522	CTSZ	CTSX	MIM:603169|HGNC:HGNC:2547|Ensembl:ENSG00000101160|HPRD:04410|Vega:OTTHUMG00000032858	20q13.32	cathepsin Z	protein-coding
1501	CTNND2	GT24|NPRAP	MIM:604275|HGNC:HGNC:2516|Ensembl:ENSG00000169862|HPRD:09181|Vega:OTTHUMG00000090511	5p15.2	catenin delta 2	protein-coding
1459	CSNK2A2	CK2A2|CK2alpha'|CSNK2A1	MIM:115442|HGNC:HGNC:2459|Ensembl:ENSG00000070770|HPRD:00279|Vega:OTTHUMG00000133488	16q21	casein kinase 2 alpha 2	protein-coding
1441	CSF3R	CD114|GCSFR	MIM:138971|HGNC:HGNC:2439|Ensembl:ENSG00000119535|HPRD:00737|Vega:OTTHUMG00000008010	1p35-p34.3	colony stimulating factor 3 receptor	protein-coding
1440	CSF3	C17orf33|CSF3OS|GCSF	MIM:138970|HGNC:HGNC:2438|Ensembl:ENSG00000108342|HPRD:00736|Vega:OTTHUMG00000133247	17q11.2-q12	colony stimulating factor 3	protein-coding
1435	CSF1	CSF-1|MCSF	MIM:120420|HGNC:HGNC:2432|Ensembl:ENSG00000184371|HPRD:00388|Vega:OTTHUMG00000011646	1p13.3	colony stimulating factor 1	protein-coding
1410	CRYAB	CMD1II|CRYA2|CTPP2|CTRCT16|HEL-S-101|HSPB5|MFM2	MIM:123590|HGNC:HGNC:2389|Ensembl:ENSG00000109846|HPRD:00428|Vega:OTTHUMG00000166885	11q23.1	crystallin alpha B	protein-coding
1385	CREB1	CREB|CREB-1	MIM:123810|HGNC:HGNC:2345|Ensembl:ENSG00000118260|HPRD:00442|Vega:OTTHUMG00000132936	2q34	cAMP responsive element binding protein 1	protein-coding
137964	GPAT4	1-AGPAT 6|AGPAT6|LPAAT-zeta|LPAATZ|TSARG7	MIM:608143|HGNC:HGNC:20880|Ensembl:ENSG00000158669|HPRD:12175|Vega:OTTHUMG00000164082	8p11.21	glycerol-3-phosphate acyltransferase 4	protein-coding
132851	SPATA4	SPEF1B|TSARG2	MIM:609879|HGNC:HGNC:17333|Ensembl:ENSG00000150628|HPRD:15429|Vega:OTTHUMG00000160788	4q34.2	spermatogenesis associated 4	protein-coding
1316	KLF6	BCD1|CBA1|COPEB|CPBP|GBF|PAC1|ST12|ZF9	MIM:602053|HGNC:HGNC:2235|Ensembl:ENSG00000067082|HPRD:03632|Vega:OTTHUMG00000017567	10p15	Kruppel-like factor 6	protein-coding
1269	CNR2	CB-2|CB2|CX5	MIM:605051|HGNC:HGNC:2160|HPRD:05444	1p36.11	cannabinoid receptor 2	protein-coding
